square_id,cluster_k4,cluster_label
3194,2,Moderate activity
3195,2,Moderate activity
3196,2,Moderate activity
3197,2,Moderate activity
3198,2,Moderate activity
3199,2,Moderate activity
3200,2,Moderate activity
3201,0,Low activity / peripheral
3202,0,Low activity / peripheral
3203,0,Low activity / peripheral
3204,0,Low activity / peripheral
3205,0,Low activity / peripheral
3206,0,Low activity / peripheral
3207,0,Low activity / peripheral
3208,0,Low activity / peripheral
3209,0,Low activity / peripheral
3210,0,Low activity / peripheral
3211,0,Low activity / peripheral
3212,0,Low activity / peripheral
3213,0,Low activity / peripheral
3214,0,Low activity / peripheral
3215,0,Low activity / peripheral
3216,2,Moderate activity
3217,1,Urban mixed-use
3218,1,Urban mixed-use
3219,1,Urban mixed-use
3220,1,Urban mixed-use
3221,1,Urban mixed-use
3222,2,Moderate activity
3223,2,Moderate activity
3224,2,Moderate activity
3225,2,Moderate activity
3226,2,Moderate activity
3227,2,Moderate activity
3228,2,Moderate activity
3229,2,Moderate activity
3230,1,Urban mixed-use
3231,1,Urban mixed-use
3232,1,Urban mixed-use
3233,1,Urban mixed-use
3234,1,Urban mixed-use
3235,1,Urban mixed-use
3236,1,Urban mixed-use
3237,1,Urban mixed-use
3238,2,Moderate activity
3239,2,Moderate activity
3240,2,Moderate activity
3241,2,Moderate activity
3242,0,Low activity / peripheral
3243,0,Low activity / peripheral
3244,0,Low activity / peripheral
3245,0,Low activity / peripheral
3246,0,Low activity / peripheral
3247,0,Low activity / peripheral
3248,0,Low activity / peripheral
3249,0,Low activity / peripheral
3250,2,Moderate activity
3251,2,Moderate activity
3252,2,Moderate activity
3253,1,Urban mixed-use
3254,1,Urban mixed-use
3255,1,Urban mixed-use
3256,1,Urban mixed-use
3257,1,Urban mixed-use
3258,1,Urban mixed-use
3259,1,Urban mixed-use
3260,2,Moderate activity
3261,2,Moderate activity
3262,2,Moderate activity
3263,2,Moderate activity
3264,2,Moderate activity
3265,2,Moderate activity
3266,2,Moderate activity
3267,2,Moderate activity
3268,2,Moderate activity
3269,2,Moderate activity
3270,2,Moderate activity
3271,0,Low activity / peripheral
3272,0,Low activity / peripheral
3273,0,Low activity / peripheral
3274,0,Low activity / peripheral
3275,0,Low activity / peripheral
3276,0,Low activity / peripheral
3277,0,Low activity / peripheral
3278,0,Low activity / peripheral
3279,2,Moderate activity
3280,2,Moderate activity
3281,2,Moderate activity
3282,1,Urban mixed-use
3283,1,Urban mixed-use
3284,1,Urban mixed-use
3285,1,Urban mixed-use
3286,1,Urban mixed-use
3287,2,Moderate activity
3288,2,Moderate activity
3289,2,Moderate activity
3290,2,Moderate activity
3291,2,Moderate activity
3292,2,Moderate activity
3293,2,Moderate activity
3294,2,Moderate activity
3295,2,Moderate activity
3296,2,Moderate activity
3297,2,Moderate activity
3298,2,Moderate activity
3299,2,Moderate activity
3300,2,Moderate activity
3301,0,Low activity / peripheral
3302,0,Low activity / peripheral
3303,0,Low activity / peripheral
3304,0,Low activity / peripheral
3305,0,Low activity / peripheral
3306,0,Low activity / peripheral
3307,0,Low activity / peripheral
3308,0,Low activity / peripheral
3309,0,Low activity / peripheral
3310,0,Low activity / peripheral
3311,0,Low activity / peripheral
3312,0,Low activity / peripheral
3313,0,Low activity / peripheral
3314,0,Low activity / peripheral
3315,0,Low activity / peripheral
3316,2,Moderate activity
3317,2,Moderate activity
3318,1,Urban mixed-use
3319,1,Urban mixed-use
3320,1,Urban mixed-use
3321,1,Urban mixed-use
3322,1,Urban mixed-use
3323,2,Moderate activity
3324,2,Moderate activity
3325,1,Urban mixed-use
3326,1,Urban mixed-use
3327,2,Moderate activity
3328,2,Moderate activity
3329,2,Moderate activity
3330,1,Urban mixed-use
3331,1,Urban mixed-use
3332,1,Urban mixed-use
3333,1,Urban mixed-use
3334,1,Urban mixed-use
3335,1,Urban mixed-use
3336,1,Urban mixed-use
3337,1,Urban mixed-use
3338,2,Moderate activity
3339,2,Moderate activity
3340,2,Moderate activity
3341,0,Low activity / peripheral
3342,0,Low activity / peripheral
3343,0,Low activity / peripheral
3344,0,Low activity / peripheral
3345,0,Low activity / peripheral
3346,2,Moderate activity
3347,2,Moderate activity
3348,2,Moderate activity
3349,2,Moderate activity
3350,2,Moderate activity
3351,2,Moderate activity
3352,1,Urban mixed-use
3353,1,Urban mixed-use
3354,1,Urban mixed-use
3355,1,Urban mixed-use
3356,2,Moderate activity
3357,1,Urban mixed-use
3358,1,Urban mixed-use
3359,1,Urban mixed-use
3360,1,Urban mixed-use
3361,1,Urban mixed-use
3362,2,Moderate activity
3363,2,Moderate activity
3364,2,Moderate activity
3365,2,Moderate activity
3366,2,Moderate activity
3367,1,Urban mixed-use
3368,1,Urban mixed-use
3369,2,Moderate activity
3370,2,Moderate activity
3371,0,Low activity / peripheral
3372,0,Low activity / peripheral
3373,2,Moderate activity
3374,0,Low activity / peripheral
3375,0,Low activity / peripheral
3376,0,Low activity / peripheral
3377,0,Low activity / peripheral
3378,0,Low activity / peripheral
3379,2,Moderate activity
3380,1,Urban mixed-use
3381,1,Urban mixed-use
3382,1,Urban mixed-use
3383,1,Urban mixed-use
3384,1,Urban mixed-use
3385,1,Urban mixed-use
3386,1,Urban mixed-use
3387,2,Moderate activity
3388,2,Moderate activity
3389,2,Moderate activity
3390,2,Moderate activity
3391,2,Moderate activity
3392,2,Moderate activity
3393,2,Moderate activity
3394,2,Moderate activity
3395,2,Moderate activity
3396,2,Moderate activity
3397,2,Moderate activity
3398,2,Moderate activity
3399,2,Moderate activity
3400,0,Low activity / peripheral
3401,0,Low activity / peripheral
3402,0,Low activity / peripheral
3403,0,Low activity / peripheral
3404,0,Low activity / peripheral
3405,0,Low activity / peripheral
3406,0,Low activity / peripheral
3407,0,Low activity / peripheral
3408,0,Low activity / peripheral
3409,0,Low activity / peripheral
3410,0,Low activity / peripheral
3411,0,Low activity / peripheral
3412,0,Low activity / peripheral
3413,0,Low activity / peripheral
3414,2,Moderate activity
3415,2,Moderate activity
3416,2,Moderate activity
3417,2,Moderate activity
3418,1,Urban mixed-use
3419,2,Moderate activity
3420,2,Moderate activity
3421,2,Moderate activity
3422,1,Urban mixed-use
3423,1,Urban mixed-use
3424,2,Moderate activity
3425,2,Moderate activity
3426,1,Urban mixed-use
3427,1,Urban mixed-use
3428,1,Urban mixed-use
3429,1,Urban mixed-use
3430,2,Moderate activity
3431,1,Urban mixed-use
3432,1,Urban mixed-use
3433,1,Urban mixed-use
3434,1,Urban mixed-use
3435,1,Urban mixed-use
3436,1,Urban mixed-use
3437,1,Urban mixed-use
3438,1,Urban mixed-use
3439,2,Moderate activity
3440,2,Moderate activity
3441,0,Low activity / peripheral
3442,0,Low activity / peripheral
3443,0,Low activity / peripheral
3444,0,Low activity / peripheral
3445,0,Low activity / peripheral
3446,2,Moderate activity
3447,2,Moderate activity
3448,2,Moderate activity
3449,2,Moderate activity
3450,2,Moderate activity
3451,1,Urban mixed-use
3452,1,Urban mixed-use
3453,1,Urban mixed-use
3454,1,Urban mixed-use
3455,1,Urban mixed-use
3456,2,Moderate activity
3457,2,Moderate activity
3458,1,Urban mixed-use
3459,1,Urban mixed-use
3460,1,Urban mixed-use
3461,1,Urban mixed-use
3462,1,Urban mixed-use
3463,1,Urban mixed-use
3464,1,Urban mixed-use
3465,2,Moderate activity
3466,1,Urban mixed-use
3467,1,Urban mixed-use
3468,2,Moderate activity
3469,2,Moderate activity
3470,1,Urban mixed-use
3471,1,Urban mixed-use
3472,2,Moderate activity
3473,0,Low activity / peripheral
3474,0,Low activity / peripheral
3475,0,Low activity / peripheral
3476,0,Low activity / peripheral
3477,0,Low activity / peripheral
3478,0,Low activity / peripheral
3479,2,Moderate activity
3480,1,Urban mixed-use
3481,1,Urban mixed-use
3482,1,Urban mixed-use
3483,1,Urban mixed-use
3484,1,Urban mixed-use
3485,1,Urban mixed-use
3486,1,Urban mixed-use
3487,2,Moderate activity
3488,2,Moderate activity
3489,2,Moderate activity
3490,2,Moderate activity
3491,2,Moderate activity
3492,2,Moderate activity
3493,2,Moderate activity
3494,2,Moderate activity
3495,2,Moderate activity
3496,2,Moderate activity
3497,2,Moderate activity
3498,2,Moderate activity
3499,2,Moderate activity
3500,0,Low activity / peripheral
3501,0,Low activity / peripheral
3502,0,Low activity / peripheral
3503,0,Low activity / peripheral
3504,0,Low activity / peripheral
3505,0,Low activity / peripheral
3506,0,Low activity / peripheral
3507,0,Low activity / peripheral
3508,0,Low activity / peripheral
3509,0,Low activity / peripheral
3510,0,Low activity / peripheral
3511,0,Low activity / peripheral
3512,0,Low activity / peripheral
3513,0,Low activity / peripheral
3514,2,Moderate activity
3515,2,Moderate activity
3516,2,Moderate activity
3517,2,Moderate activity
3518,2,Moderate activity
3519,2,Moderate activity
3520,0,Low activity / peripheral
3521,0,Low activity / peripheral
3522,2,Moderate activity
3523,2,Moderate activity
3524,2,Moderate activity
3525,1,Urban mixed-use
3526,1,Urban mixed-use
3527,1,Urban mixed-use
3528,1,Urban mixed-use
3529,1,Urban mixed-use
3530,2,Moderate activity
3531,2,Moderate activity
3532,1,Urban mixed-use
3533,3,High-activity core
3534,3,High-activity core
3535,1,Urban mixed-use
3536,1,Urban mixed-use
3537,1,Urban mixed-use
3538,1,Urban mixed-use
3539,2,Moderate activity
3540,2,Moderate activity
3541,0,Low activity / peripheral
3542,0,Low activity / peripheral
3543,0,Low activity / peripheral
3544,2,Moderate activity
3545,2,Moderate activity
3546,2,Moderate activity
3547,1,Urban mixed-use
3548,1,Urban mixed-use
3549,1,Urban mixed-use
3550,1,Urban mixed-use
3551,1,Urban mixed-use
3552,1,Urban mixed-use
3553,1,Urban mixed-use
3554,1,Urban mixed-use
3555,1,Urban mixed-use
3556,2,Moderate activity
3557,0,Low activity / peripheral
3558,3,High-activity core
3559,3,High-activity core
3560,1,Urban mixed-use
3561,1,Urban mixed-use
3562,1,Urban mixed-use
3563,1,Urban mixed-use
3564,1,Urban mixed-use
3565,1,Urban mixed-use
3566,1,Urban mixed-use
3567,2,Moderate activity
3568,2,Moderate activity
3569,1,Urban mixed-use
3570,1,Urban mixed-use
3571,1,Urban mixed-use
3572,1,Urban mixed-use
3573,2,Moderate activity
3574,2,Moderate activity
3575,0,Low activity / peripheral
3576,0,Low activity / peripheral
3577,2,Moderate activity
3578,2,Moderate activity
3579,1,Urban mixed-use
3580,1,Urban mixed-use
3581,1,Urban mixed-use
3582,2,Moderate activity
3583,2,Moderate activity
3584,2,Moderate activity
3585,2,Moderate activity
3586,2,Moderate activity
3587,2,Moderate activity
3588,2,Moderate activity
3589,2,Moderate activity
3590,2,Moderate activity
3591,2,Moderate activity
3592,2,Moderate activity
3593,2,Moderate activity
3594,2,Moderate activity
3595,2,Moderate activity
3596,2,Moderate activity
3597,2,Moderate activity
3598,2,Moderate activity
3599,2,Moderate activity
3600,2,Moderate activity
3601,0,Low activity / peripheral
3602,0,Low activity / peripheral
3603,0,Low activity / peripheral
3604,0,Low activity / peripheral
3605,0,Low activity / peripheral
3606,0,Low activity / peripheral
3607,0,Low activity / peripheral
3608,0,Low activity / peripheral
3609,0,Low activity / peripheral
3610,0,Low activity / peripheral
3611,0,Low activity / peripheral
3612,0,Low activity / peripheral
3613,0,Low activity / peripheral
3614,0,Low activity / peripheral
3615,2,Moderate activity
3616,2,Moderate activity
3617,2,Moderate activity
3618,2,Moderate activity
3619,0,Low activity / peripheral
3620,0,Low activity / peripheral
3621,0,Low activity / peripheral
3622,2,Moderate activity
3623,2,Moderate activity
3624,2,Moderate activity
3625,1,Urban mixed-use
3626,1,Urban mixed-use
3627,1,Urban mixed-use
3628,1,Urban mixed-use
3629,1,Urban mixed-use
3630,1,Urban mixed-use
3631,1,Urban mixed-use
3632,1,Urban mixed-use
3633,3,High-activity core
3634,3,High-activity core
3635,1,Urban mixed-use
3636,1,Urban mixed-use
3637,1,Urban mixed-use
3638,1,Urban mixed-use
3639,1,Urban mixed-use
3640,2,Moderate activity
3641,0,Low activity / peripheral
3642,2,Moderate activity
3643,2,Moderate activity
3644,2,Moderate activity
3645,2,Moderate activity
3646,2,Moderate activity
3647,1,Urban mixed-use
3648,1,Urban mixed-use
3649,1,Urban mixed-use
3650,1,Urban mixed-use
3651,1,Urban mixed-use
3652,1,Urban mixed-use
3653,1,Urban mixed-use
3654,1,Urban mixed-use
3655,1,Urban mixed-use
3656,3,High-activity core
3657,1,Urban mixed-use
3658,3,High-activity core
3659,3,High-activity core
3660,3,High-activity core
3661,1,Urban mixed-use
3662,1,Urban mixed-use
3663,1,Urban mixed-use
3664,1,Urban mixed-use
3665,1,Urban mixed-use
3666,1,Urban mixed-use
3667,1,Urban mixed-use
3668,1,Urban mixed-use
3669,1,Urban mixed-use
3670,1,Urban mixed-use
3671,1,Urban mixed-use
3672,1,Urban mixed-use
3673,1,Urban mixed-use
3674,1,Urban mixed-use
3675,1,Urban mixed-use
3676,2,Moderate activity
3677,1,Urban mixed-use
3678,1,Urban mixed-use
3679,1,Urban mixed-use
3680,1,Urban mixed-use
3681,1,Urban mixed-use
3682,2,Moderate activity
3683,2,Moderate activity
3684,2,Moderate activity
3685,2,Moderate activity
3686,2,Moderate activity
3687,2,Moderate activity
3688,2,Moderate activity
3689,2,Moderate activity
3690,2,Moderate activity
3691,2,Moderate activity
3692,2,Moderate activity
3693,2,Moderate activity
3694,2,Moderate activity
3695,2,Moderate activity
3696,2,Moderate activity
3697,2,Moderate activity
3698,2,Moderate activity
3699,2,Moderate activity
3700,0,Low activity / peripheral
3701,0,Low activity / peripheral
3702,0,Low activity / peripheral
3703,0,Low activity / peripheral
3704,0,Low activity / peripheral
3705,0,Low activity / peripheral
3706,0,Low activity / peripheral
3707,0,Low activity / peripheral
3708,0,Low activity / peripheral
3709,0,Low activity / peripheral
3710,0,Low activity / peripheral
3711,0,Low activity / peripheral
3712,0,Low activity / peripheral
3713,0,Low activity / peripheral
3714,0,Low activity / peripheral
3715,0,Low activity / peripheral
3716,2,Moderate activity
3717,2,Moderate activity
3718,2,Moderate activity
3719,0,Low activity / peripheral
3720,0,Low activity / peripheral
3721,0,Low activity / peripheral
3722,2,Moderate activity
3723,2,Moderate activity
3724,2,Moderate activity
3725,1,Urban mixed-use
3726,1,Urban mixed-use
3727,1,Urban mixed-use
3728,1,Urban mixed-use
3729,1,Urban mixed-use
3730,1,Urban mixed-use
3731,1,Urban mixed-use
3732,1,Urban mixed-use
3733,1,Urban mixed-use
3734,1,Urban mixed-use
3735,1,Urban mixed-use
3736,1,Urban mixed-use
3737,1,Urban mixed-use
3738,1,Urban mixed-use
3739,2,Moderate activity
3740,2,Moderate activity
3741,2,Moderate activity
3742,2,Moderate activity
3743,2,Moderate activity
3744,2,Moderate activity
3745,2,Moderate activity
3746,2,Moderate activity
3747,1,Urban mixed-use
3748,3,High-activity core
3749,1,Urban mixed-use
3750,1,Urban mixed-use
3751,1,Urban mixed-use
3752,1,Urban mixed-use
3753,1,Urban mixed-use
3754,1,Urban mixed-use
3755,1,Urban mixed-use
3756,3,High-activity core
3757,3,High-activity core
3758,3,High-activity core
3759,3,High-activity core
3760,3,High-activity core
3761,1,Urban mixed-use
3762,1,Urban mixed-use
3763,1,Urban mixed-use
3764,3,High-activity core
3765,1,Urban mixed-use
3766,1,Urban mixed-use
3767,1,Urban mixed-use
3768,1,Urban mixed-use
3769,1,Urban mixed-use
3770,1,Urban mixed-use
3771,3,High-activity core
3772,1,Urban mixed-use
3773,1,Urban mixed-use
3774,1,Urban mixed-use
3775,1,Urban mixed-use
3776,1,Urban mixed-use
3777,1,Urban mixed-use
3778,1,Urban mixed-use
3779,1,Urban mixed-use
3780,1,Urban mixed-use
3781,1,Urban mixed-use
3782,2,Moderate activity
3783,2,Moderate activity
3784,2,Moderate activity
3785,2,Moderate activity
3786,2,Moderate activity
3787,2,Moderate activity
3788,2,Moderate activity
3789,2,Moderate activity
3790,2,Moderate activity
3791,2,Moderate activity
3792,2,Moderate activity
3793,2,Moderate activity
3794,2,Moderate activity
